Date,Campaign,AdWords Campaign ID,Sessions,Clicks,Cost,Impressions,Transactions,Revenue,Quantity,HotelName
20161107,zZz STV DV Staverton Estate Brand [UK] (S) ^KW ^RLSA-B *AD,257115887,1,0,0,0,0,0,0,De Vere Staverton Estate
20161107,zZz WOK DV Wokefield Estate Brand [UK] (S) ^KW ^RLSA-B *AD,257116847,1,0,0,0,0,0,0,De Vere Wokefield Estate
20161108,BMT Beaumont Estate Brand [UK] (S) ^KW ^RLSA-B *AD,160014634,1,0,0,0,0,0,0,De Vere Beaumont Estate
20161108,DV Beaumont Estate [UK] (C) ^REM *NM,685552041,1,1,0.2,122,0,0,0,De Vere Beaumont Estate
20161108,DV Tortworth Estate Brand [WW-UK] (S) ^KW *AD,685552293,1,1,0.21,36,0,0,0,De Vere Tortworth Estate
20161108,ETT Ettington Chase Brand [UK] (S) ^KW ^RLSA-B *AD,160000114,1,0,0,0,0,0,0,Ettington Chase
20161108,WOT Wotton Brand [UK] (S) ^KW ^RLSA-B *AD,160014274,1,0,0,0,0,0,0,De Vere Wotton House
20161108,zZz DEV DV Devonport House Brand [UK] (S) ^KW ^RLSA-B *AD,257114207,1,0,0,0,0,0,0,De Vere Devonport House
20161108,zZz DVD St. Davids Brand [UK] (S) ^KW ^RLSA-B *AD,160014874,1,0,0,0,0,0,0,The St David's Hotel
20161108,"zZz Hartsfield Manor, Betchworth Brand [UK] (S) ^KW ^RLSA-B *AD",281356367,1,0,0,0,0,0,0,Hartsfield Manor
20161108,zZz HOR DV Horsley Estate Brand [UK] (S) ^KW ^RLSA-B *AD,257114687,1,0,0,0,0,0,0,De Vere Horsley Estate
20161108,zZz LAT DV Latimer Estate Brand [UK] (S) ^KW ^RLSA-B *AD,257115167,1,0,0,0,0,0,0,De Vere Latimer Estate
20161108,"zZz MET Hotel, Leeds Brand [UK] (S) ^KW ^RLSA-B *AD",159522034,1,0,0,0,0,0,0,The Met Hotel
20161108,zZz PAL The Palace Brand [UK] (S) ^KW ^RLSA-B *AD,160000354,1,0,0,0,0,0,0,The Principal Manchester
20161108,zZz PHB Brand [WW-UK] (S) ^KW ^RLSA-B *AD,229148794,1,0,0,0,0,0,0,Principal
20161108,zZz STV DV Staverton Estate Brand [UK] (S) ^KW ^RLSA-B *AD,257115887,1,0,0,0,0,0,0,De Vere Staverton Estate
20161101,ALE Alexandra House Brand [UK] (S) ^KW ^RLSA-B *AD,159521674,0,36,8.68,194,0,0,0,De Vere Alexandra House
20161101,ALE Alexandra House General [UK] (S) ^KW *AD,159521794,0,7,9.21,322,0,0,0,De Vere Alexandra House
20161101,BMT Beaumont Estate [UK] (C) ^REM *NM,160062274,0,0,0,5,0,0,0,De Vere Beaumont Estate
20161101,BMT Beaumont Estate Brand [UK] (S) ^KW ^RLSA-B *AD,160014634,0,121,28.06,504,0,0,0,De Vere Beaumont Estate
20161101,BMT Beaumont Estate General [UK] (S) ^KW *AD,160015714,0,8,8.2,403,0,0,0,De Vere Beaumont Estate
20161101,BRA De Vere Brand - Remarketing [UK] (B) ^REM *NM,277746407,0,0,0,25,0,0,0,De Vere
20161101,CRG Cranage Hall Brand [UK] (S) ^KW ^RLSA-B *AD,160000234,0,58,8.43,204,0,0,0,De Vere Cranage Estate
20161101,DRB Derbyshire Brand [UK] (S) ^KW ^RLSA-B *AD,159635794,0,95,15.38,364,0,0,0,The Derbyshire
20161101,DRB Derbyshire General [UK] (S) ^KW *AD,159635914,0,3,2.27,240,0,0,0,The Derbyshire
20161101,DVD St. Davids [UK] (C) ^REM *NM,160062514,0,5,0.73,825,0,0,0,The St David's Hotel
20161101,DVD St. Davids POI [UK] (S) ^KW *AD,191363314,0,39,9.71,364,0,0,0,The St David's Hotel
20161101,DVD St. Davids Spa General [UK] (S) ^KW ^RLSA-B *AD,368007034,0,49,12.66,632,0,0,0,The St David's Hotel
